,28001,29001,23001,28002,25001,24001,23002,24002,28003,25003,24003,25072,24004,24005,26001,23003,28004,27001,26002,23004,24006,29002,28005,29003,28006,24007,25004,28007,24008,24009,24010,26003,25005,23005,29004,28008,29005,28009,24124,28010,23006,24012,28011,23007,25006,29006,23008,28012,24013,23009,25007,25074,28107,28013,26004,29007,23010,23011,28014,23012,26005,24014,24015,23013,23014,24016,24017,28015,23015,23016,28016,26006,25008,23017,24018,29008,24019,24020,24021,27002,24022,28020,28017,28018,27003,27004,28019,25023,29009,29010,28021,27005,26007,23018,26008,28023,24024,24025,28026,28027,26009,23019,28028,26010,24026,23020,24027,23021,28029,26011,26012,24028,29011,26013,29012,29013,23022,23023,27044,27006,26014,23024,27007,25010,29014,23025,29015,23026,28030,25011,26015,24029,26016,25012,27008,24030,25013,26017,27009,28031,26018,28032,28033,26019,24032,24126,25014,26020,23027,23028,25015,27010,23029,27011,26021,28034,29017,26022,24034,26023,28035,25016,29018,24035,23030,24036,24037,29019,26025,28036,25017,23031,27012,25018,28106,24038,24039,27013,23033,23032,28037,25019,24040,26026,25021,23034,29021,29022,27014,26027,26028,28038,26029,25022,27015,27016,27017,24041,29023,29024,26030,23035,26031,29025,28039,24042,28040,24043,23036,29026,28041,23037,29027,26032,26033,26034,25025,28042,28043,23038,24046,27018,24047,29028,23039,23041,24048,23040,26035,27019,25027,24049,25026,24050,23042,23043,23044,28044,29029,25029,28045,25030,24051,25071,24052,28046,25032,29030,26036,28047,25033,24053,29031,24127,23045,24055,26037,24056,23046,27020,26038,24057,27021,26039,26040,28048,28049,28050,26041,28052,29032,27022,28053,28054,23047,26042,23048,27023,27024,26043,26044,26045,28055,28056,24063,24060,26046,23049,24061,24062,23050,24064,24065,28057,24066,24067,24068,26047,26048,26049,23051,27025,24070,24071,23052,26050,27026,23053,23054,24072,24073,28058,24074,27027,29033,26051,23055,24075,26052,26053,28059,25035,28060,26055,23056,29034,23057,25036,24076,26056,25037,28061,23058,23059,29035,28062,24077,27028,28063,26096,25039,26057,29036,28064,28065,24078,24079,29037,28066,28067,28069,26058,25040,29038,28068,26059,29039,29052,26060,27029,24080,26061,24081,26062,23060,24082,28070,27030,26063,23061,27031,24083,26064,24084,26065,26066,26067,26068,25043,23062,24085,25044,24086,26069,23064,23063,29040,24088,24087,24089,23065,23066,23067,29041,28071,28072,28073,29042,24090,26070,23068,27032,29043,26071,23069,27033,26072,28075,28076,23070,23071,25045,23073,28077,29044,23074,27034,25046,24094,28079,25047,26073,23075,23076,28078,26074,27036,25049,26076,25051,24096,23079,26077,24091,23072,23077,28082,23078,28083,28084,28108,25048,28080,26075,27035,25050,24095,28085,24097,24098,26078,24099,24100,27037,25053,26079,25054,23080,28086,25055,26080,25075,26081,23081,24101,28087,23082,23083,23084,25056,24102,25057,24128,25058,27038,26082,28088,29045,27039,26083,29046,25059,25060,26084,27040,28089,28090,23085,24104,24105,28091,24106,27041,24107,28092,23086,24108,28093,29047,23087,23088,26085,26086,28094,24110,28095,24123,25073,24125,24111,24112,26087,23089,25062,25063,24113,26088,26089,28096,23090,24115,27042,23091,23092,28097,23093,24116,26090,23094,25065,28099,27043,28100,23095,28102,28101,29048,28103,23096,24117,29049,29051,29050,28104,24118,26091,26092,28105,25066,26093,25067,24119,26094,24120,26095,23097,23098,25069,24121,24122
28001,0.0,32850.84919835172,47694.27514598952,29738.17486175537,43015.19381118334,22446.81998161544,47694.27514598952,19369.742496133636,6273.759287890643,43015.19381118334,46329.36339015957,47054.3908841215,37831.303686312436,40165.34240457385,41484.90270962965,47694.27514598952,33751.312100855015,47054.3908841215,47054.3908841215,46329.36339015957,16666.158124070396,39213.57666516136,16222.002418829981,33576.08827437152,24677.336695634705,40165.34240457385,43015.19381118334,27989.537999584263,37831.303686312436,44904.29113296634,42938.66611524498,42164.09701751758,47513.69223694779,39001.05417470233,46062.61160777711,27123.946161379285,46062.61160777711,23139.720353978497,17364.37244655267,34143.971942924705,47694.27514598952,44904.29113296634,9772.571611420568,46329.36339015957,42828.08690472818,49278.846355332396,46792.09875535619,32099.319641284626,38481.0939696266,47694.27514598952,43015.19381118334,42828.08690472818,34741.42044612023,27649.254079287777,43015.19381118334,33576.08827437152,46792.09875535619,40165.34240457385,18673.6057373177,47694.27514598952,47054.3908841215,40165.34240457385,17364.37244655267,40165.34240457385,40165.34240457385,40165.34240457385,39001.05417470233,21665.74963269616,47694.27514598952,47694.27514598952,18001.992530500727,42828.08690472818,42164.09701751758,46329.36339015957,39001.05417470233,50225.218593271165,44904.29113296634,44904.29113296634,23744.021231882332,29422.800338036704,25540.611906589307,26107.407790216377,22157.668116102664,20458.527735422955,29161.67632794338,29443.12691833329,31088.202608360054,43015.19381118334,33799.17307182963,46062.61160777711,27344.35918710323,43852.77604262517,47054.3908841215,46329.36339015957,47054.3908841215,36672.62416816445,40165.34240457385,44904.29113296634,15793.726178993811,40555.37436643915,42582.39608234853,46785.36641011675,14103.160754672628,43852.77604262517,41725.00302267101,50644.715541932994,16466.050403663714,47694.27514598952,48702.99109941136,43015.19381118334,40613.49492833407,39001.05417470233,46062.61160777711,41484.90270962965,50644.715541932994,50644.715541932994,47694.27514598952,47694.27514598952,37884.607500873775,39213.57666516136,43015.19381118334,46329.36339015957,43852.77604262517,43015.19381118334,50225.218593271165,46785.36641011675,31951.336574901776,46329.36339015957,10996.29142769166,43015.19381118334,43852.77604262517,38481.0939696266,47054.3908841215,47054.3908841215,37884.607500873775,40165.34240457385,42828.08690472818,47054.3908841215,47054.3908841215,17503.424914485528,47513.69223694779,36604.32118797395,35959.30526545452,47054.3908841215,40165.34240457385,44904.29113296634,43015.19381118334,47054.3908841215,46329.36339015957,46329.36339015957,47054.3908841215,34516.71239049629,47694.27514598952,43852.77604262517,47054.3908841215,20258.200704527855,32850.84919835172,47054.3908841215,40165.34240457385,42164.09701751758,32583.965044787758,43015.19381118334,33799.17307182963,39001.05417470233,47694.27514598952,37831.303686312436,40165.34240457385,32028.461043068386,42828.08690472818,22726.85784962127,47054.3908841215,46329.36339015957,23156.00467383497,47054.3908841215,10562.503732180601,39874.56755057564,44904.29113296634,42582.39608234853,40165.34240457385,47694.27514598952,24208.194026635025,43015.19381118334,44904.29113296634,42828.08690472818,43015.19381118334,40165.34240457385,46062.61160777711,35983.71897290162,23283.410772170148,42828.08690472818,47054.3908841215,36959.79483086148,43015.19381118334,43015.19381118334,43852.77604262517,44727.27037904964,21403.76972848095,44904.29113296634,33799.17307182963,35461.47663602197,47054.3908841215,46329.36339015957,47054.3908841215,46062.61160777711,40730.76996153066,44904.29113296634,11936.104207228162,46329.36339015957,47694.27514598952,33319.1910171227,33656.678806847776,46785.36641011675,47327.25491281615,47054.3908841215,47054.3908841215,47054.3908841215,43015.19381118334,31709.590642973533,27131.044959074658,46329.36339015957,19739.541775245227,47054.3908841215,37971.537055193796,33576.08827437152,46329.36339015957,47694.27514598952,39874.56755057564,47694.27514598952,47054.3908841215,42912.64252290018,43015.19381118334,40165.34240457385,43015.19381118334,40165.34240457385,46329.36339015957,47694.27514598952,46785.36641011675,15598.428965276424,36402.05348732272,47054.3908841215,17914.970553991658,43015.19381118334,16421.191371262667,42828.08690472818,46329.36339015957,33517.433759013664,47054.3908841215,39213.57666516136,42164.09701751758,24263.602684140133,47054.3908841215,44904.29113296634,35461.47663602197,44904.29113296634,40165.34240457385,40165.34240457385,47054.3908841215,40165.34240457385,46329.36339015957,42912.64252290018,47054.3908841215,44904.29113296634,42188.22343643535,42164.09701751758,47054.3908841215,11735.808066885465,43946.38095949509,32220.215902413813,47054.3908841215,38147.68531812845,49278.846355332396,42582.39608234853,45084.020530537055,15861.286799973106,46329.36339015957,42828.08690472818,47694.27514598952,29443.12691833329,32924.4892938634,42912.64252290018,43852.77604262517,42164.09701751758,15577.988636462607,40797.51384132398,40165.34240457385,18169.349027486198,42828.08690472818,46329.36339015957,37831.303686312436,40165.34240457385,46329.36339015957,17188.5143508175,16220.384930013428,4567.28179564695,38481.0939696266,39001.05417470233,18169.349027486198,47054.3908841215,42828.08690472818,47054.3908841215,47694.27514598952,42582.39608234853,43015.19381118334,16666.158124070396,46329.36339015957,47054.3908841215,40432.84533820981,46792.09875535619,47694.27514598952,39001.05417470233,44904.29113296634,17830.460106919232,27032.96836436703,43852.77604262517,35461.47663602197,47054.3908841215,47694.27514598952,42938.66611524498,47054.3908841215,47054.3908841215,28752.866396958863,47513.69223694779,9782.820483079933,47054.3908841215,47694.27514598952,34040.62497688251,47694.27514598952,43015.19381118334,44904.29113296634,42164.09701751758,47054.3908841215,14384.181632421021,47694.27514598952,47694.27514598952,32850.84919835172,38304.56018521676,44904.29113296634,22769.057276358875,24681.697476171594,43015.19381118334,47054.3908841215,47054.3908841215,35461.47663602197,38717.01405127441,24049.40924140959,40165.34240457385,42938.66611524498,33576.08827437152,17018.552578513212,31713.67878710451,13222.568748733176,47054.3908841215,47054.3908841215,32028.461043068386,26560.73641871062,47054.3908841215,39213.57666516136,39213.57666516136,47054.3908841215,44727.27037904964,40165.34240457385,43015.19381118334,43044.40195406378,47054.3908841215,47694.27514598952,39418.61912821171,25500.894096033775,47054.3908841215,43852.77604262517,46329.36339015957,42912.64252290018,35905.15326868187,47054.3908841215,40165.34240457385,47054.3908841215,38981.308219362,47054.3908841215,41210.56064384725,43015.19381118334,47694.27514598952,44904.29113296634,43015.19381118334,41290.99448122588,43852.77604262517,47694.27514598952,46329.36339015957,39020.31450882476,42333.06832544912,41957.53503902775,44904.29113296634,47694.27514598952,42807.71162181471,39001.05417470233,32028.461043068386,15731.068486040633,11006.470878976252,9045.766398275415,46062.61160777711,44904.29113296634,44727.27037904964,47694.27514598952,40432.84533820981,36223.62585825835,44727.27037904964,46329.36339015957,43852.77604262517,47054.3908841215,25554.793394599557,29481.6696344327,46329.36339015957,47694.27514598952,43015.19381118334,47694.27514598952,37970.693618087054,32286.532562837103,46329.36339015957,43852.77604262517,47054.3908841215,39001.05417470233,16719.28690579721,47054.3908841215,47054.3908841215,47694.27514598952,47694.27514598952,37504.536412834386,47054.3908841215,43852.77604262517,43015.19381118334,47054.3908841215,43015.19381118334,40165.34240457385,46329.36339015957,43015.19381118334,40165.34240457385,46792.09875535619,47694.27514598952,18769.429630711093,40165.34240457385,23635.904913289713,32150.144090579968,30475.687271220355,42164.09701751758,30852.227193879233,47054.3908841215,27414.57877565059,47054.3908841215,40165.34240457385,18712.942448717615,40165.34240457385,18169.349027486198,47054.3908841215,39418.61912821171,40165.34240457385,42912.64252290018,42164.09701751758,42164.09701751758,43015.19381118334,40165.34240457385,8389.883093778291,43015.19381118334,47054.3908841215,43015.19381118334,43852.77604262517,46329.36339015957,43044.40195406378,23517.148465137023,47694.27514598952,47694.27514598952,47694.27514598952,43015.19381118334,25540.611906589307,47054.3908841215,38481.0939696266,43015.19381118334,32924.4892938634,47054.3908841215,27886.080458326356,46062.61160777711,20465.666631610668,47054.3908841215,39213.57666516136,43015.19381118334,47054.3908841215,47054.3908841215,47054.3908841215,12625.461348535737,21439.54487009911,46785.36641011675,42924.72087098828,40165.34240457385,35433.35743180654,40165.34240457385,43852.77604262517,40165.34240457385,7596.799214450287,47694.27514598952,37831.303686312436,39847.731201119335,46062.61160777711,46329.36339015957,47694.27514598952,47513.69223694779,44727.27037904964,23498.538650712446,38481.0939696266,44126.89992907139,18169.349027486198,43015.19381118334,43044.40195406378,40165.34240457385,44904.29113296634,42164.09701751758,47694.27514598952,43015.19381118334,42828.08690472818,40165.34240457385,47054.3908841215,42828.08690472818,13551.658802115475,39001.05417470233,40165.34240457385,32738.669236224643,47694.27514598952,46329.36339015957,30655.072947621666,39001.05417470233,37831.303686312436,42828.08690472818,47694.27514598952,47054.3908841215,19632.9308026936,19380.34554433826,19787.16146696436,49278.846355332396,27512.772571050828,31200.514128341707,31951.336574901776,19224.26050948329,47694.27514598952,18169.349027486198,33799.17307182963,33319.1910171227,35461.47663602197,25290.49770704875,40165.34240457385,47054.3908841215,47054.3908841215,17717.40297704805,43015.19381118334,47513.69223694779,43015.19381118334,40165.34240457385,43852.77604262517,18169.349027486198,43852.77604262517,47694.27514598952,46329.36339015957,43015.19381118334,17364.37244655267,40165.34240457385
29001,33080.11938700473,0.0,53487.51975019352,3112.674336596348,68884.19380085454,42250.30289407149,53487.51975019352,49665.77429351555,28390.972831268045,68884.19380085454,52122.60799436356,67056.50013918248,63853.742830406896,66187.78154866834,67032.64174844514,53487.51975019352,8194.895990539722,67056.50013918248,67056.50013918248,52122.60799436356,47878.31842199301,27210.29007726664,27975.450519056692,21381.231943379862,9095.775501222266,66187.78154866834,68884.19380085454,23767.772056868416,63853.742830406896,70926.73027706082,48731.91071944898,67711.83605633308,67515.80149200876,65023.49331879682,45137.17170616063,8137.157041644029,45137.17170616063,33011.129422728394,48576.532744475284,28771.356786060285,53487.51975019352,70926.73027706082,26947.126731367214,52122.60799436356,62830.19615978915,50891.042241676936,52208.03777376405,17601.06447381461,64503.53311372109,53487.51975019352,68884.19380085454,62830.19615978915,40492.094214434204,49382.76283355344,68884.19380085454,21381.231943379862,52208.03777376405,66187.78154866834,16183.362580907771,53487.51975019352,67056.50013918248,66187.78154866834,48576.532744475284,66187.78154866834,66187.78154866834,66187.78154866834,65023.49331879682,23264.644222215185,53487.51975019352,53487.51975019352,40273.401895376395,62830.19615978915,67711.83605633308,52122.60799436356,65023.49331879682,49299.77869165469,70926.73027706082,70926.73027706082,51487.54616816658,30512.210197151428,41841.56815164842,52129.846934310845,44422.11159239633,48207.37758940774,30251.086187058103,30532.536777448015,53359.61197323571,68884.19380085454,26284.64756935284,45137.17170616063,12729.867258547669,63805.17806440635,67056.50013918248,52122.60799436356,67056.50013918248,62695.06331225895,66187.78154866834,70926.73027706082,18645.124663053,45971.31338484701,62534.79810412971,52201.30542852461,19988.984543932696,63805.17806440635,67747.44216676551,50392.62771502508,47678.21070158633,53487.51975019352,48450.90327250345,68884.19380085454,65797.32296452486,65023.49331879682,45137.17170616063,67032.64174844514,50392.62771502508,50392.62771502508,53487.51975019352,53487.51975019352,30763.05320153873,27210.29007726664,68884.19380085454,52122.60799436356,63805.17806440635,68884.19380085454,49299.77869165469,52201.30542852461,8572.408780012187,52122.60799436356,42284.24987573902,68884.19380085454,63805.17806440635,64503.53311372109,67056.50013918248,67056.50013918248,30763.05320153873,66187.78154866834,62830.19615978915,67056.50013918248,67056.50013918248,34771.263551610915,67515.80149200876,62626.76033206846,28837.750966119464,67056.50013918248,66187.78154866834,70926.73027706082,68884.19380085454,67056.50013918248,52122.60799436356,52122.60799436356,67056.50013918248,20751.802965729214,53487.51975019352,63805.17806440635,67056.50013918248,13479.970503000844,0.0,67056.50013918248,66187.78154866834,67711.83605633308,18989.37026046122,68884.19380085454,26284.64756935284,65023.49331879682,53487.51975019352,63853.742830406896,66187.78154866834,19833.60471207673,62830.19615978915,48274.59688843674,67056.50013918248,52122.60799436356,43108.40669561615,67056.50013918248,24480.284162301847,65897.00669467013,70926.73027706082,62534.79810412971,66187.78154866834,53487.51975019352,29543.345848629855,68884.19380085454,70926.73027706082,62830.19615978915,68884.19380085454,66187.78154866834,45137.17170616063,33285.21094166477,43235.81279395132,62830.19615978915,67056.50013918248,62982.23397495598,68884.19380085454,68884.19380085454,63805.17806440635,64679.672400830816,31507.893982249847,70926.73027706082,26284.64756935284,29443.93940087231,67056.50013918248,52122.60799436356,67056.50013918248,45137.17170616063,66753.20910562515,70926.73027706082,31604.79096557814,52122.60799436356,53487.51975019352,7069.500749525688,59679.117950942236,52201.30542852461,46401.81501119967,67056.50013918248,67056.50013918248,67056.50013918248,68884.19380085454,57732.02978706802,24761.547034145045,52122.60799436356,48904.07560315056,67056.50013918248,63993.976199288256,21381.231943379862,52122.60799436356,53487.51975019352,65897.00669467013,53487.51975019352,67056.50013918248,62865.04454468136,68884.19380085454,66187.78154866834,68884.19380085454,66187.78154866834,52122.60799436356,53487.51975019352,52201.30542852461,25198.036664105683,33703.54545608588,67056.50013918248,43937.40969808612,68884.19380085454,47709.14981931003,62830.19615978915,52122.60799436356,55788.8431238893,67056.50013918248,27210.29007726664,67711.83605633308,38849.60918284457,67056.50013918248,70926.73027706082,29443.93940087231,70926.73027706082,66187.78154866834,66187.78154866834,67056.50013918248,66187.78154866834,52122.60799436356,62865.04454468136,67056.50013918248,70926.73027706082,62140.62545821653,67711.83605633308,67056.50013918248,22358.646657182573,43020.94105787861,52172.617924195,67056.50013918248,43035.006981684324,50891.042241676936,62534.79810412971,50342.84537091466,45025.82062787844,52122.60799436356,62830.19615978915,53487.51975019352,30532.536777448015,52876.891315644585,62865.04454468136,63805.17806440635,67711.83605633308,22077.277130268354,46590.75844552797,66187.78154866834,48465.38082486811,62830.19615978915,52122.60799436356,63853.742830406896,66187.78154866834,52122.60799436356,48324.272407335644,47800.61605249341,28742.323048321603,64503.53311372109,65023.49331879682,48465.38082486811,67056.50013918248,62830.19615978915,67056.50013918248,53487.51975019352,62534.79810412971,68884.19380085454,47878.31842199301,52122.60799436356,67056.50013918248,60385.247359990986,52208.03777376405,53487.51975019352,65023.49331879682,70926.73027706082,35351.32959685762,40697.07944635912,63805.17806440635,29443.93940087231,67056.50013918248,53487.51975019352,48731.91071944898,67056.50013918248,67056.50013918248,34546.111001162855,67515.80149200876,31553.281873752523,67056.50013918248,53487.51975019352,4598.033754330292,53487.51975019352,68884.19380085454,70926.73027706082,67711.83605633308,67056.50013918248,22772.115684101984,53487.51975019352,53487.51975019352,0.0,40606.66952191871,70926.73027706082,42721.45929814006,50704.136620266065,68884.19380085454,67056.50013918248,67056.50013918248,29443.93940087231,59410.533240227094,24117.363553407853,66187.78154866834,48731.91071944898,21381.231943379862,22601.797602609735,36499.05682892215,27053.99767077374,67056.50013918248,67056.50013918248,19833.60471207673,19359.878170619366,67056.50013918248,27210.29007726664,27210.29007726664,67056.50013918248,64679.672400830816,66187.78154866834,68884.19380085454,69066.84109815829,67056.50013918248,53487.51975019352,65441.0582723062,17406.37072616942,67056.50013918248,63805.17806440635,52122.60799436356,62865.04454468136,61927.59241277636,67056.50013918248,66187.78154866834,67056.50013918248,60721.27666788204,67056.50013918248,66758.29968266273,68884.19380085454,53487.51975019352,70926.73027706082,68884.19380085454,67313.43362532038,63805.17806440635,53487.51975019352,52122.60799436356,27017.027920930035,68355.50746954363,67979.97418312225,70926.73027706082,53487.51975019352,48600.95622601871,65023.49331879682,19833.60471207673,46943.22878396323,40023.54998307382,41601.628874565184,45137.17170616063,70926.73027706082,64679.672400830816,53487.51975019352,60385.247359990986,33525.1178270215,64679.672400830816,52122.60799436356,63805.17806440635,67056.50013918248,48711.050969896,55504.108778527196,52122.60799436356,53487.51975019352,68884.19380085454,53487.51975019352,63154.52165427785,8102.15920381129,52122.60799436356,63805.17806440635,67056.50013918248,65023.49331879682,19005.611406965505,67056.50013918248,67056.50013918248,53487.51975019352,53487.51975019352,63526.975556928875,67056.50013918248,63805.17806440635,68884.19380085454,67056.50013918248,68884.19380085454,66187.78154866834,52122.60799436356,68884.19380085454,66187.78154866834,52208.03777376405,53487.51975019352,26934.602954998405,66187.78154866834,26203.04682288122,31256.188977140075,34098.56493996597,67711.83605633308,54767.70801655112,67056.50013918248,47366.98079743178,67056.50013918248,66187.78154866834,29668.807992300535,66187.78154866834,48465.38082486811,67056.50013918248,65441.0582723062,66187.78154866834,62865.04454468136,67711.83605633308,67711.83605633308,68884.19380085454,66187.78154866834,39488.77484642191,68884.19380085454,67056.50013918248,68884.19380085454,63805.17806440635,52122.60799436356,69066.84109815829,23076.01533173047,53487.51975019352,53487.51975019352,53487.51975019352,68884.19380085454,41841.56815164842,67056.50013918248,64503.53311372109,68884.19380085454,52876.891315644585,67056.50013918248,18321.75643451277,45137.17170616063,37986.53612154906,67056.50013918248,27210.29007726664,68884.19380085454,67056.50013918248,67056.50013918248,67056.50013918248,42466.86650217312,14095.388730265904,52201.30542852461,68947.16001508279,66187.78154866834,61455.79657590105,66187.78154866834,63805.17806440635,66187.78154866834,34385.166815731434,53487.51975019352,63853.742830406896,59800.13322290051,45137.17170616063,52122.60799436356,53487.51975019352,67515.80149200876,64679.672400830816,14225.062465750538,64503.53311372109,49542.83894747925,48465.38082486811,68884.19380085454,69066.84109815829,66187.78154866834,70926.73027706082,67711.83605633308,53487.51975019352,68884.19380085454,62830.19615978915,66187.78154866834,67056.50013918248,62830.19615978915,46107.52127840525,65023.49331879682,66187.78154866834,29995.45258927044,53487.51975019352,52122.60799436356,23125.12539824988,65023.49331879682,63853.742830406896,62830.19615978915,53487.51975019352,67056.50013918248,43123.141238496806,30336.21108792118,39739.56348874556,50891.042241676936,29793.83327627288,56748.253167157185,8572.408780012187,45246.69965357775,53487.51975019352,48465.38082486811,26284.64756935284,7069.500749525688,29443.93940087231,45242.899728829936,66187.78154866834,67056.50013918248,67056.50013918248,41004.37200284339,68884.19380085454,67515.80149200876,68884.19380085454,66187.78154866834,63805.17806440635,48465.38082486811,63805.17806440635,53487.51975019352,52122.60799436356,68884.19380085454,48576.532744475284,66187.78154866834
